Train started: 13:19
F = <module 'torch.nn.functional' from '/home/milkylatte/miniconda3/envs/irobot/lib/python3.8/site-packages/torch/nn/functional.py'>
BATCH_SIZE = 32
GAMMA = 0.99
EPS_START = 1
EPS_END = 0.01
EXP_FRACTION = 0.1
NUMBER_OF_FRAMES = 40000000.0
TARGET_UPDATE = 1000
TRAIN_FREQUENCY = 4
HEIGHT = 84
WIDTH = 84
EPSILON = 0
MEM_SIZE = 250000
LEARNING_STARTS = 10000
SINGLE_EVAL_STEPS = 10000
SCHEDULE_TIMESTEPS = 4000000.0
LEARNING_RATE = 0.0001
PATH = ./deepQ.pt
GIF_PATH = ./game_video/

games,frames,epsilon,score,network_loss,delta_t,frames/t
18:35:39,3051,4470842,0.010000000000000009,21.0,0.0009885536263547173,7.769834,212.3597492559043
18:35:48,3052,4472542,0.010000000000000009,20.0,0.001137865837492213,8.088881,210.16504013348694
18:35:56,3053,4474336,0.010000000000000009,20.0,0.0009314743936264287,8.441334,212.52565056660478
18:36:04,3054,4476035,0.010000000000000009,21.0,0.0011385118766509762,7.891393,215.29785679157027
18:36:12,3055,4477689,0.010000000000000009,21.0,0.0012312576256704782,7.789657,212.33284084267126
18:36:21,3056,4479715,0.010000000000000009,17.0,0.0009809109002025982,9.36301,216.38340661817088
18:36:29,3057,4481426,0.010000000000000009,21.0,0.0011336745224368408,8.115334,210.83543819638228
18:36:38,3058,4483193,0.010000000000000009,20.0,0.0009223859418836492,8.579201,205.9632359703427
18:36:46,3059,4484860,0.010000000000000009,20.0,0.0009788013889402254,8.787755,189.69577554221755
18:36:55,3060,4486692,0.010000000000000009,19.0,0.0010259913408777505,8.64614,211.8864603163955
18:37:03,3061,4488365,0.010000000000000009,21.0,0.0010136216658702107,7.867949,212.63483024610352
18:37:11,3062,4490011,0.010000000000000009,21.0,0.0008914812384681706,7.596899,216.66735335036046
18:37:19,3063,4491849,0.010000000000000009,20.0,0.0010157393168217664,8.481906,216.69657739663703
18:37:27,3064,4493509,0.010000000000000009,21.0,0.0009827101984831324,7.592868,218.6262160754013
18:37:36,3065,4495537,0.010000000000000009,17.0,0.0007722230729565697,9.480206,213.91940217332828
18:37:44,3066,4497237,0.010000000000000009,20.0,0.0007216386233374258,7.810337,217.6602622908589
18:37:53,3067,4499302,0.010000000000000009,17.0,0.0008645638809521329,9.321106,221.54023353022697
18:38:02,3068,4501190,0.010000000000000009,18.0,0.0007885050426767073,8.704349,216.90306765043542
18:38:10,3069,4502990,0.010000000000000009,20.0,0.0008323787199171622,8.219884,218.98119243531903
18:38:18,3070,4504702,0.010000000000000009,20.0,0.0008649318747939956,8.002215,213.94076515064893
18:38:28,3071,4506840,0.010000000000000009,16.0,0.0008463825862791497,9.809708,217.94736397862198
18:38:36,3072,4508644,0.010000000000000009,20.0,0.0007937304306973573,8.238357,218.97570110156673
18:38:44,3073,4510309,0.010000000000000009,21.0,0.0009433258933913269,7.668615,217.11873656455566
18:38:52,3074,4512146,0.010000000000000009,19.0,0.0009566979377007026,8.392303,218.89104814256586
18:39:00,3075,4513891,0.010000000000000009,20.0,0.000725823877248598,7.930396,220.03945326311575
18:39:10,3076,4515921,0.010000000000000009,18.0,0.0009101993942520522,9.404356,215.8574175626699
18:39:17,3077,4517567,0.010000000000000009,21.0,0.0009733435669776512,7.586649,216.96008343077423
18:39:25,3078,4519217,0.010000000000000009,21.0,0.0011261745421418843,7.717261,213.80642691752942
18:39:34,3079,4521088,0.010000000000000009,18.0,0.00103428144805254,8.678131,215.5994188149499
18:39:42,3080,4522858,0.010000000000000009,19.0,0.0009628546579550946,8.107249,218.3231327914068
18:39:50,3081,4524558,0.010000000000000009,21.0,0.0009909248059642884,7.819488,217.40553857234644
18:39:57,3082,4526221,0.010000000000000009,21.0,0.0010623149034752434,7.82808,212.44034297043464
18:40:06,3083,4527991,0.010000000000000009,20.0,0.0010211373748247484,8.336144,212.32838588200968
18:40:13,3084,4529644,0.010000000000000009,21.0,0.0008956906800784089,7.740954,213.53957147917427
18:40:22,3085,4531328,0.010000000000000009,21.0,0.0009634368922981719,8.419342,200.01563067517628
18:40:30,3086,4533048,0.010000000000000009,20.0,0.0008570805113142638,8.408031,204.5663247435696
18:40:38,3087,4534699,0.010000000000000009,21.0,0.0008186305539141866,7.758651,212.79472423749954
18:40:46,3088,4536364,0.010000000000000009,21.0,0.0009069854850517564,7.755754,214.6793206695313
18:40:56,3089,4538503,0.010000000000000009,16.0,0.0010393635538340302,9.95347,214.89992937136498
18:41:04,3090,4540155,0.010000000000000009,21.0,0.0010728072185848996,7.775798,212.45407866819585
18:41:14,3091,4542298,0.010000000000000009,16.0,0.0010153769800981807,9.977527,214.78268111927935
18:41:23,3092,4544374,0.010000000000000009,16.0,0.0008689063298072969,9.66429,214.81143467342145
18:41:32,3093,4546215,0.010000000000000009,19.0,0.0008266952068800531,8.630672,213.3089984186631
18:41:40,3094,4547874,0.010000000000000009,21.0,0.0007093409737130257,7.783642,213.13929905820436
18:41:47,3095,4549526,0.010000000000000009,21.0,0.0007221874281043552,7.818957,211.28137678721086
18:41:57,3096,4551497,0.010000000000000009,17.0,0.0008448331422921275,9.17532,214.8153960842783
18:42:06,3097,4553489,0.010000000000000009,19.0,0.0008774602309671879,9.46106,210.5472325511095
18:42:14,3098,4555232,0.010000000000000009,19.0,0.001237934707809807,8.15239,213.80233281283157
18:42:22,3099,4556879,0.010000000000000009,21.0,0.001052539651177584,7.719879,213.34531279570575
18:42:30,3100,4558598,0.010000000000000009,20.0,0.0011409209887862618,8.132589,211.3718030014796
18:42:38,3101,4560357,0.010000000000000009,20.0,0.0009535134126880704,8.278065,212.48927134541708
18:42:46,3102,4562069,0.010000000000000009,20.0,0.00096143440614214,7.985823,214.37990799445467
18:42:54,3103,4563812,0.010000000000000009,20.0,0.0009786899977674087,8.17248,213.27675320098672
18:43:02,3104,4565461,0.010000000000000009,21.0,0.0008453008750922635,7.692204,214.37288974655377
18:43:10,3105,4567107,0.010000000000000009,21.0,0.0008141055451850508,7.674325,214.48140390197185
18:43:18,3106,4568866,0.010000000000000009,20.0,0.000991533791371198,8.224715,213.86759298042546
18:43:26,3107,4570652,0.010000000000000009,20.0,0.000992436848290843,8.300603,215.16509101808626
18:43:34,3108,4572300,0.010000000000000009,21.0,0.0007305827367744517,7.745964,212.75595910334724
18:43:42,3109,4573964,0.010000000000000009,21.0,0.0008055823478536275,7.67418,216.83098389665085
18:43:50,3110,4575614,0.010000000000000009,21.0,0.0008235903073172141,7.755441,212.75385887146842
18:43:57,3111,4577265,0.010000000000000009,21.0,0.0008867907280024292,7.536592,219.0645320855899
18:44:05,3112,4579005,0.010000000000000009,20.0,0.0009779935076447397,8.02047,216.94489225693758
18:44:13,3113,4580764,0.010000000000000009,20.0,0.0009078769426506993,8.344335,210.80169959619312
18:44:22,3114,4582501,0.010000000000000009,20.0,0.0011094488465125492,8.121491,213.876983918347
18:44:29,3115,4584175,0.010000000000000009,21.0,0.0009725028573079748,7.77102,215.41573693028715
18:44:37,3116,4585827,0.010000000000000009,21.0,0.000819990678549999,7.934389,208.20758851122625
18:44:46,3117,4587586,0.010000000000000009,20.0,0.0009820030434804555,8.40178,209.36039743959017
18:44:54,3118,4589337,0.010000000000000009,20.0,0.0009539339746684516,8.495156,206.1174627046284
18:45:02,3119,4590987,0.010000000000000009,21.0,0.0007501207532080566,7.755584,212.74993604607982
18:45:10,3120,4592637,0.010000000000000009,21.0,0.0007852357603460449,7.851312,210.15595864742096
18:45:19,3121,4594668,0.010000000000000009,17.0,0.0008692210311133458,9.653722,210.38517579022889
18:45:28,3122,4596424,0.010000000000000009,19.0,0.0008072681419037183,8.497382,206.65188407441258
18:45:38,3123,4598544,0.010000000000000009,16.0,0.0006822584215732827,9.803194,216.25604879389311
18:45:46,3124,4600251,0.010000000000000009,20.0,0.0009397513777237338,8.189594,208.43524111207466
18:45:54,3125,4601945,0.010000000000000009,21.0,0.000823038276548515,7.86875,215.28196981731531
18:46:02,3126,4603685,0.010000000000000009,19.0,0.0007993730916454317,8.319115,209.15686344040202
18:46:11,3127,4605548,0.010000000000000009,19.0,0.0010534305516968392,8.854263,210.40712253521272
18:46:19,3128,4607369,0.010000000000000009,19.0,0.0007605869062133838,8.483894,214.64200283501893
18:46:27,3129,4609021,0.010000000000000009,21.0,0.0007300377845011266,7.687014,214.90789531539815
18:46:38,3130,4611316,0.010000000000000009,14.0,0.0009432094588950537,10.890482,210.73447437863632
18:46:46,3131,4613064,0.010000000000000009,20.0,0.0010037063739364552,8.377452,208.65532861304368
18:46:54,3132,4614793,0.010000000000000009,20.0,0.0009455448243372878,7.903351,218.76796310830684
18:47:02,3133,4616454,0.010000000000000009,21.0,0.0009294113656926721,8.063776,205.9829042870238
18:47:11,3134,4618282,0.010000000000000009,19.0,0.0009045245736019423,8.47879,215.59680095862734
18:47:19,3135,4620119,0.010000000000000009,19.0,0.0008211425487317291,8.458192,217.18589504707387
18:47:28,3136,4621898,0.010000000000000009,19.0,0.0008218514070659092,8.299952,214.33858894605657
18:47:35,3137,4623543,0.010000000000000009,21.0,0.00105203817162814,7.669941,214.47361850632228
18:47:44,3138,4625281,0.010000000000000009,20.0,0.0007664556300766691,8.30581,209.25111458123894
18:47:52,3139,4627009,0.010000000000000009,20.0,0.0008180847505543541,8.072286,214.0657553510864
18:47:59,3140,4628673,0.010000000000000009,20.0,0.0007591097027775854,7.82263,212.71618368758334
18:48:07,3141,4630334,0.010000000000000009,21.0,0.0011738274044305343,7.58721,218.92105266626336
18:48:15,3142,4631977,0.010000000000000009,21.0,0.0009426482682238977,7.6989,213.4071101066386
18:48:23,3143,4633796,0.010000000000000009,20.0,0.0008675762621615603,8.372496,217.25898704520134
18:48:31,3144,4635539,0.010000000000000009,20.0,0.0010047653947676235,8.129194,214.4124005405702
18:48:40,3145,4637300,0.010000000000000009,19.0,0.0010673272710185055,8.629959,204.05658937661235
18:48:49,3146,4639241,0.010000000000000009,18.0,0.0010183218158094055,9.166919,211.73962593102436
18:48:59,3147,4641270,0.010000000000000009,17.0,0.0009591074731343065,9.868249,205.60891805628333
18:49:08,3148,4643200,0.010000000000000009,18.0,0.0009646528480923856,9.265364,208.3026635542867
18:49:16,3149,4644862,0.010000000000000009,21.0,0.0009265115283352105,7.74994,214.45327318663112
18:49:24,3150,4646691,0.010000000000000009,19.0,0.0010805430486011147,8.211958,222.7239837320162
18:49:32,3151,4648437,0.010000000000000009,20.0,0.0010473970851099846,8.302181,210.30618339927787
18:49:43,3152,4650620,0.010000000000000009,16.0,0.0008015167272495909,10.342874,211.06319191358224
18:49:51,3153,4652409,0.010000000000000009,20.0,0.0009793522396129056,8.28759,215.86492575042925
18:50:02,3154,4654654,0.010000000000000009,15.0,0.0011135543582553406,10.745213,208.9302464269438
18:50:10,3155,4656426,0.010000000000000009,20.0,0.0011222488079658914,8.449839,209.70813763433833
18:50:19,3156,4658272,0.010000000000000009,19.0,0.0010817407830133467,8.719997,211.69732053806902
18:50:27,3157,4659965,0.010000000000000009,21.0,0.0010257001009312313,8.121594,208.45661578256681
18:50:37,3158,4662103,0.010000000000000009,16.0,0.0011439971168373348,10.081498,212.07165839838484
18:50:46,3159,4664015,0.010000000000000009,19.0,0.000971278272034351,9.170078,208.50422428249792
18:50:54,3160,4665680,0.010000000000000009,21.0,0.0010675879598588485,7.972203,208.85067778630324
18:51:02,3161,4667384,0.010000000000000009,20.0,0.0011119573348754648,7.852609,216.9979429766591
18:51:10,3162,4669052,0.010000000000000009,21.0,0.0008629640873053392,7.839685,212.76365058034855
18:51:18,3163,4670700,0.010000000000000009,21.0,0.000976309473982343,7.756531,212.4661140398975
18:51:26,3164,4672526,0.010000000000000009,19.0,0.0009724353510954956,8.572332,213.010881986372
18:51:36,3165,4674403,0.010000000000000009,19.0,0.0009854925354371277,9.477899,198.03967102835765
18:51:45,3166,4676332,0.010000000000000009,18.0,0.0010062304149661744,9.103542,211.89554571176802
18:51:53,3167,4678022,0.010000000000000009,21.0,0.001036387970777015,8.028554,210.49867759499406
18:52:02,3168,4679795,0.010000000000000009,19.0,0.0014018990320106759,8.771655,202.12833268066288
18:52:10,3169,4681491,0.010000000000000009,21.0,0.0009572939196794254,8.176031,207.43561270743714
18:52:18,3170,4683279,0.010000000000000009,20.0,0.001032404828967966,8.329914,214.64807439788692
18:52:27,3171,4685158,0.010000000000000009,18.0,0.0008377339069990372,8.607374,218.3011915132304
18:52:36,3172,4687022,0.010000000000000009,20.0,0.0009463637119309993,9.102748,204.77332779068473
18:52:44,3173,4688707,0.010000000000000009,21.0,0.0011612591285296138,7.963163,211.59933559064407
18:52:52,3174,4690390,0.010000000000000009,21.0,0.0010295895198679467,8.067027,208.6270443869842
18:53:01,3175,4692146,0.010000000000000009,20.0,0.0010137635999563912,8.817762,199.14350149164832
18:53:09,3176,4693796,0.010000000000000009,21.0,0.0011732186751244635,7.716147,213.83729470161725
18:53:17,3177,4695689,0.010000000000000009,20.0,0.0009508200027495583,8.731507,216.80106309254518
18:53:25,3178,4697426,0.010000000000000009,20.0,0.0009392507051462135,8.188099,212.13715173692944
18:53:35,3179,4699338,0.010000000000000009,18.0,0.0011053052866331176,9.123938,209.55863575574492
18:53:43,3180,4701211,0.010000000000000009,19.0,0.0009966909633048922,8.801661,212.80074295067718
18:53:52,3181,4703047,0.010000000000000009,19.0,0.0009938294292376366,8.888696,206.55448223226446
18:54:00,3182,4704707,0.010000000000000009,21.0,0.0008386056729086047,7.799078,212.84567227049146
18:54:08,3183,4706463,0.010000000000000009,20.0,0.0008953031808019092,8.368215,209.84164484301613
18:54:16,3184,4708124,0.010000000000000009,21.0,0.0009732574912795169,7.816204,212.50724776374824
18:54:25,3185,4709955,0.010000000000000009,20.0,0.001204849026331375,8.630975,212.14289231517878
18:54:34,3186,4711815,0.010000000000000009,17.0,0.0011709764123655185,8.696884,213.86970321784213
18:54:42,3187,4713621,0.010000000000000009,19.0,0.0010283455416420836,8.493082,212.64365515368863
18:54:50,3188,4715365,0.010000000000000009,20.0,0.0010428765097024494,8.121009,214.75163985164895
18:54:58,3189,4717016,0.010000000000000009,21.0,0.0009023272255432761,7.75321,212.9440580095212
18:55:06,3190,4718664,0.010000000000000009,21.0,0.0009402449082628964,8.319791,198.08189893231693
18:55:14,3191,4720312,0.010000000000000009,21.0,0.0007797674555953104,7.917836,208.13767802212624
18:55:22,3192,4721962,0.010000000000000009,21.0,0.0007585953005260312,7.812725,211.19391761517267
18:55:31,3193,4723707,0.010000000000000009,20.0,0.0009365371253907225,8.679241,201.05444704208583
18:55:39,3194,4725401,0.010000000000000009,21.0,0.0011005956525620586,8.348608,202.90807761006386
18:55:47,3195,4727052,0.010000000000000009,21.0,0.001002283746697906,8.003693,206.27977609835858
18:55:57,3196,4729161,0.010000000000000009,17.0,0.000866009050269261,10.248617,205.78386332516865
18:56:05,3197,4730895,0.010000000000000009,20.0,0.0009090907882275834,8.166852,212.32171220930658
18:56:14,3198,4732731,0.010000000000000009,18.0,0.0008124514490809578,8.856538,207.3044794704206
18:56:23,3199,4734632,0.010000000000000009,19.0,0.0008544907252010154,8.951059,212.37710532351534
18:56:32,3200,4736435,0.010000000000000009,19.0,0.0008445539934229737,8.750758,206.03929396744832
18:56:40,3201,4738080,0.010000000000000009,21.0,0.0009790640668855717,8.030684,204.8393387163534
18:56:48,3202,4739727,0.010000000000000009,21.0,0.0012297594436055537,7.666616,214.82750668613113
18:56:57,3203,4741691,0.010000000000000009,19.0,0.0010891414040940493,9.323582,210.64865413314325
18:57:05,3204,4743338,0.010000000000000009,21.0,0.0009853754878190778,8.046895,204.67521944799827
18:57:13,3205,4744988,0.010000000000000009,21.0,0.0008267224728344834,7.964012,207.1820082641764
18:57:21,3206,4746638,0.010000000000000009,21.0,0.0009344065752404417,7.66267,215.32964358376387
18:57:29,3207,4748381,0.010000000000000009,20.0,0.0009092691693987127,8.302293,209.94200036062324
18:57:37,3208,4750035,0.010000000000000009,21.0,0.0010000371057641655,7.981732,207.22319416387322
18:57:45,3209,4751684,0.010000000000000009,21.0,0.0008773591535006824,8.017098,205.68539888124104
18:57:53,3210,4753385,0.010000000000000009,20.0,0.0007753540781017654,8.178809,207.97649144270275
18:58:02,3211,4755187,0.010000000000000009,20.0,0.00098784918426342,8.546511,210.846273994148
18:58:10,3212,4756950,0.010000000000000009,20.0,0.000940355527240576,8.508831,207.19649973069156
18:58:18,3213,4758599,0.010000000000000009,21.0,0.0011181715845029509,8.002627,206.0573359223165
18:58:27,3214,4760421,0.010000000000000009,20.0,0.0009015762882227774,8.627585,211.18308309915233
18:58:36,3215,4762364,0.010000000000000009,18.0,0.0009720657947479229,9.062554,214.39872247933639
18:58:44,3216,4764054,0.010000000000000009,21.0,0.0011376380900044356,8.060583,209.66225395855363
18:58:52,3217,4765741,0.010000000000000009,21.0,0.0006910729493830801,8.200169,205.72746732414905
18:59:02,3218,4767821,0.010000000000000009,16.0,0.0010009571394990556,10.278771,202.35882285926982
18:59:11,3219,4769472,0.010000000000000009,21.0,0.0008938544008221638,8.069724,204.5918794744405
18:59:19,3220,4771236,0.010000000000000009,20.0,0.000914034743146821,8.606485,204.96172363049493
18:59:28,3221,4773111,0.010000000000000009,18.0,0.0009143321002562488,8.97701,208.866872154537
18:59:37,3222,4774932,0.010000000000000009,19.0,0.0009155113433755085,8.510212,213.9782181689481
18:59:44,3223,4776586,0.010000000000000009,21.0,0.0009571794004977854,7.786078,212.43044315764627
18:59:52,3224,4778244,0.010000000000000009,21.0,0.0009855602990995061,7.760523,213.64539477558407
19:00:01,3225,4779967,0.010000000000000009,20.0,0.0010049958855529281,8.374518,205.74318426445558
19:00:10,3226,4781832,0.010000000000000009,20.0,0.0009933215716151499,8.956425,208.23040443033912
19:00:18,3227,4783579,0.010000000000000009,19.0,0.0007218575852380179,8.257113,211.5751595018743
19:00:26,3228,4785271,0.010000000000000009,21.0,0.000751359243693527,8.309275,203.62787367128902
19:00:35,3229,4786986,0.010000000000000009,20.0,0.0007324250940091545,8.478541,202.27536789643406
19:00:42,3230,4788652,0.010000000000000009,21.0,0.0011653414784142603,7.777771,214.20018666016264
19:00:50,3231,4790300,0.010000000000000009,21.0,0.0010352314188512713,7.741609,212.8756438099625
19:00:58,3232,4791949,0.010000000000000009,21.0,0.000885358682939175,7.724578,213.474444817568
19:01:06,3233,4793598,0.010000000000000009,21.0,0.0010828807469859614,7.941714,207.63779708007615
19:01:14,3234,4795245,0.010000000000000009,21.0,0.0009880756715574535,8.13977,202.33986955405373
19:01:22,3235,4796913,0.010000000000000009,21.0,0.0007635497718434435,7.729338,215.80114623011698
19:01:30,3236,4798625,0.010000000000000009,20.0,0.00091435174262842,8.196988,208.85720462199043
19:01:39,3237,4800452,0.010000000000000009,19.0,0.0009339296227728099,8.874152,205.87882650646506
19:01:47,3238,4802102,0.010000000000000009,21.0,0.0009080338864105237,7.964697,207.16418967350546
19:01:55,3239,4803749,0.010000000000000009,21.0,0.0009127724677508242,7.94651,207.26079750733342
19:02:04,3240,4805597,0.010000000000000009,19.0,0.0008030206753144865,8.916243,207.2621843078974
19:02:12,3241,4807406,0.010000000000000009,20.0,0.0006957866340293291,8.628892,209.64452910060757
19:02:21,3242,4809328,0.010000000000000009,17.0,0.0006464865729791806,9.06611,211.9983101903683
19:02:30,3243,4811040,0.010000000000000009,20.0,0.0006827939225467647,8.68819,197.0490976831768
19:02:38,3244,4812685,0.010000000000000009,21.0,0.0007804892235266009,8.038131,204.64956343707263
19:02:46,3245,4814354,0.010000000000000009,21.0,0.0006863149007217293,8.238419,202.58741392007374
19:02:54,3246,4816003,0.010000000000000009,21.0,0.0006610507230062882,8.00104,206.0982072330597
19:03:02,3247,4817654,0.010000000000000009,21.0,0.0008316298339257443,7.758466,212.79979831064543
19:03:11,3248,4819508,0.010000000000000009,19.0,0.00068545387679101,8.592317,215.77416196353093
19:03:21,3249,4821633,0.010000000000000009,16.0,0.0007562217742268782,10.277552,206.7612987995585
19:03:31,3250,4823691,0.010000000000000009,16.0,0.0007784856833095829,9.929017,207.27127368197677
19:03:39,3251,4825574,0.010000000000000009,18.0,0.0008900091098399038,8.651696,217.64518771810754
19:03:50,3252,4827720,0.010000000000000009,17.0,0.0008514968848661493,10.341873,207.50593243602972
19:03:58,3253,4829463,0.010000000000000009,20.0,0.0008587844322975981,8.391177,207.7181782722495
19:04:06,3254,4831110,0.010000000000000009,21.0,0.0010124909975946015,7.900181,208.47623617737366
19:04:14,3255,4832778,0.010000000000000009,20.0,0.000749497248177535,8.071992,206.64044265653385
19:04:22,3256,4834423,0.010000000000000009,21.0,0.0009021845930619924,8.077993,203.63969119557296
19:04:30,3257,4836091,0.010000000000000009,21.0,0.0010335901771132987,8.055841,207.054732088183
19:04:38,3258,4837739,0.010000000000000009,21.0,0.000752396749694791,7.665881,214.9785523673013
19:04:48,3259,4839791,0.010000000000000009,17.0,0.0009797134490676413,9.632315,213.03290019066029
19:04:56,3260,4841629,0.010000000000000009,19.0,0.00080469693239138,8.711627,210.9824031722203
19:05:07,3261,4843881,0.010000000000000009,15.0,0.0009783828059124733,11.108482,202.72796949214123
19:05:17,3262,4845980,0.010000000000000009,18.0,0.0009406458098437585,10.030528,209.26116750783208
19:05:25,3263,4847676,0.010000000000000009,21.0,0.0009897550582605137,7.881518,215.18697286487196
19:05:33,3264,4849324,0.010000000000000009,21.0,0.0011137460087852957,7.89902,208.63347605145955
19:05:41,3265,4851024,0.010000000000000009,20.0,0.0007702607918797773,7.926784,214.46276320888776
19:05:49,3266,4852670,0.010000000000000009,21.0,0.0008476803859505628,7.971481,206.48609712549023
19:05:57,3267,4854381,0.010000000000000009,20.0,0.0008288890786329447,8.427538,203.02489291653148
19:06:06,3268,4856072,0.010000000000000009,21.0,0.0007621840152910732,8.181727,206.6800811124595
19:06:14,3269,4857919,0.010000000000000009,21.0,0.0009101537226732555,8.355251,221.05858938289225
19:06:25,3270,4860333,0.010000000000000009,11.0,0.0007488238301183273,10.581855,228.1263540277201
19:06:32,3271,4861980,0.010000000000000009,21.0,0.000802660631063341,7.769429,211.9846902520121
19:06:40,3272,4863649,0.010000000000000009,21.0,0.0008088808286916709,8.015804,208.21367388723579
19:06:49,3273,4865388,0.010000000000000009,20.0,0.0009210144645013538,8.296733,209.6005741054943
19:06:57,3274,4867032,0.010000000000000009,21.0,0.0007745302342818234,8.038052,204.5271665323887
19:07:07,3275,4869138,0.010000000000000009,16.0,0.0010168478116815013,9.955655,211.53806555168896
19:07:15,3276,4871002,0.010000000000000009,20.0,0.0008618233399821672,8.695175,214.3717636505303
19:07:23,3277,4872673,0.010000000000000009,21.0,0.0010413860636008525,7.782646,214.70846804544368
19:07:31,3278,4874341,0.010000000000000009,20.0,0.0009492445558696768,7.901751,211.09245279938585
19:07:39,3279,4876072,0.010000000000000009,21.0,0.0009860778221385165,8.100498,213.6905656911464
19:07:47,3280,4877798,0.010000000000000009,21.0,0.000870954866530627,8.184368,210.88983291073913
19:07:57,3281,4879813,0.010000000000000009,18.0,0.0010797398255009386,9.388536,214.6234514092506
19:08:05,3282,4881482,0.010000000000000009,21.0,0.0011237081671511917,7.881501,211.76169361648243
19:08:13,3283,4883178,0.010000000000000009,20.0,0.0008613753410964767,8.070963,210.1360147481781
19:08:23,3284,4885378,0.010000000000000009,12.0,0.0009595789771463553,10.34835,212.59427831490044
19:08:31,3285,4887027,0.010000000000000009,21.0,0.0011016746691681865,7.82939,210.61666362258106
19:08:39,3286,4888771,0.010000000000000009,20.0,0.0012295365648225607,8.270941,210.85871607595797
19:08:48,3287,4890605,0.010000000000000009,19.0,0.000976674858650496,8.742466,209.78062711367707
19:08:56,3288,4892260,0.010000000000000009,21.0,0.0008644958012401899,7.82207,211.58082195633637
19:09:06,3289,4894404,0.010000000000000009,17.0,0.0010644863918765732,10.113855,211.98642851810712
19:09:18,3290,4896952,0.010000000000000009,15.0,0.0007600042332210772,12.021977,211.9451734103301
19:09:28,3291,4899073,0.010000000000000009,14.0,0.0010577307088659477,10.107517,209.8438221770985
19:09:37,3292,4900996,0.010000000000000009,18.0,0.0010470685716730563,9.080631,211.76942439352507
19:09:50,3293,4903653,0.010000000000000009,10.0,0.0011287126528874698,12.586606,211.09741577673918
19:09:58,3294,4905474,0.010000000000000009,20.0,0.0009511563435848035,8.616678,211.3343448600493
19:10:07,3295,4907239,0.010000000000000009,20.0,0.0009385810835098757,8.486296,207.98237534962252
19:10:15,3296,4908950,0.010000000000000009,20.0,0.0009279815550764618,8.2286,207.93330578713267
19:10:23,3297,4910602,0.010000000000000009,21.0,0.0009190840183641113,7.898714,209.14797016324428
19:10:32,3298,4912603,0.010000000000000009,18.0,0.0008111081795068457,9.582149,208.82580723802147
19:10:40,3299,4914262,0.010000000000000009,21.0,0.0007348288188994222,7.89481,210.13805272071147
19:10:50,3300,4916395,0.010000000000000009,15.0,0.0011907610117340847,10.078897,211.6303004187859
19:10:59,3301,4918157,0.010000000000000009,20.0,0.0009656744869412693,8.3703,210.50619452110436
19:11:07,3302,4919881,0.010000000000000009,21.0,0.000956275549921447,7.940532,217.1139162967922
19:11:15,3303,4921588,0.010000000000000009,21.0,0.0008460183455159247,7.860645,217.15775232185146
19:11:22,3304,4923236,0.010000000000000009,21.0,0.0010754138383719373,7.786816,211.63977677140437
19:11:31,3305,4925140,0.010000000000000009,18.0,0.0010017885484986061,8.814186,216.01540970431077
19:11:39,3306,4926791,0.010000000000000009,21.0,0.001148228143271652,7.728547,213.62359574186456
19:11:47,3307,4928596,0.010000000000000009,20.0,0.0010054202630876887,8.280521,217.98145309938832
19:11:55,3308,4930244,0.010000000000000009,21.0,0.0010035180291629994,7.603537,216.74123503311682
19:12:03,3309,4931895,0.010000000000000009,21.0,0.0011277020190880221,7.782454,212.14388160855174
19:12:11,3310,4933773,0.010000000000000009,19.0,0.0010206417406307276,8.867826,211.77682106076503
19:12:22,3311,4935896,0.010000000000000009,16.0,0.0009656703050324104,10.11831,209.81764741345148
19:12:30,3312,4937658,0.010000000000000009,20.0,0.0010606067500740042,8.398341,209.8033409217368
19:12:38,3313,4939306,0.010000000000000009,21.0,0.0011730540484068204,7.881728,209.09120436533715
19:12:46,3314,4941121,0.010000000000000009,19.0,0.0009597262805061095,8.615606,210.66422953881596
19:12:55,3315,4942879,0.010000000000000009,20.0,0.000911486156812921,8.333659,210.9517560053753
19:13:03,3316,4944594,0.010000000000000009,20.0,0.000903722619978952,8.056998,212.85843685203844
19:13:11,3317,4946413,0.010000000000000009,20.0,0.0010770603995846973,8.606144,211.36062794208416
19:13:19,3318,4948098,0.010000000000000009,21.0,0.001120289795824759,7.989174,210.91041451844708
19:13:30,3319,4950377,0.010000000000000009,9.0,0.001094205814705786,10.805548,210.91017318140644
19:13:38,3320,4952018,0.010000000000000009,21.0,0.0010116301575979422,7.781049,210.8970140144343
19:13:47,3321,4953921,0.010000000000000009,19.0,0.0010514946890846453,8.993749,211.59140643128913
19:13:55,3322,4955567,0.010000000000000009,21.0,0.001086994493068615,7.836136,210.05250546953243
19:14:03,3323,4957213,0.010000000000000009,21.0,0.001134668507890717,7.77774,211.62959934376826
19:14:17,3324,4960312,0.010000000000000009,4.0,0.0011277779892251078,14.664438,211.32756672979897
19:14:26,3325,4962053,0.010000000000000009,19.0,0.0011170024154960113,8.240263,211.27966425343462
19:14:34,3326,4963894,0.010000000000000009,19.0,0.0009968339829040064,8.745062,210.51880478377396
19:14:42,3327,4965640,0.010000000000000009,20.0,0.001074348653682295,8.219854,212.41253190141822
19:14:52,3328,4967764,0.010000000000000009,15.0,0.0011381610118426214,9.984143,212.73733759622635
19:15:04,3329,4970081,0.010000000000000009,14.0,0.0010982346617875638,11.05081,209.66788859821133
